chrom	position	beta	pval	mean_young	mean_mid	mean_old	direction	cpg	cpg_beta	cpg_p	direction_scot	concordant
chr10	105458366	0.7700750243298695	0.0223422471518806	42.42424242424243	70.0	84.28571428571429	hyper	cg03579963	0.395172767920984	3.4539264532545397e-12	hyper	True
chr10	105603022	0.708331422949627	0.0446074891403681	42.42424242424243	36.66666666666667	83.33333333333334	hyper	cg07168060	0.318858744425471	2.1947984486066703e-09	hyper	True
chr10	105610562	0.7907822885282945	0.0132595577494697	0.0	30.0	42.857142857142854	hyper	cg23786152	-0.546806630687066	3.06694894705628e-31	hypo	False
chr10	106013826	0.4510448309420508	0.0356028975397304	4.545454545454546	11.66666666666667	29.76190476190476	hyper	cg21059060	0.523094589017118	1.5322250359530499e-22	hyper	True
chr10	106013865	0.6077351501017618	0.0405330563037588	0.0	33.33333333333333	32.142857142857146	hyper	cg08262530	1.65535739439851	1.4877035981692099e-55	hyper	True
chr10	108568782	-0.7117636377435869	0.0449831842695073	68.18181818181819	70.0	27.38095238095238	hypo	cg18290640	0.346824783517209	1.83201978607125e-17	hyper	False
chr10	108718158	-0.686137297398951	0.0205677282161785	45.45454545454545	34.0	7.142857142857143	hypo	cg03239861	0.387093660212191	1.01028993243524e-17	hyper	False
chr10	111665780	-0.727642488073377	0.0463814675439734	72.72727272727273	60.0	32.142857142857146	hypo	cg25772530	-0.326382323958243	3.1954182053233e-10	hypo	True
chr10	111782464	0.7701307168718095	0.0179192173188135	21.21212121212121	71.66666666666667	61.3095238095238	hyper	cg02619834	-0.522507270702072	1.33614164090747e-20	hypo	False
chr10	112170261	0.6406067016001373	0.0280783610057956	7.575757575757573	40.0	41.666666666666664	hyper	cg26152062	0.7466162232212	2.46423254301859e-27	hyper	True
chr10	114119952	0.7907822885282946	0.0132595577494697	0.0	30.0	42.857142857142854	hyper	cg27611863	0.270666955661926	1.06720664094116e-08	hyper	True
chr10	114325410	0.6992781469459375	0.0097872937483594	3.030303030303027	20.0	41.66666666666667	hyper	cg13976755	0.397466304373563	2.68976422709894e-19	hyper	True
chr10	114497611	0.6862745859907093	0.0377723315780474	13.636363636363637	35.0	51.1904761904762	hyper	cg07269053	0.475414468296293	6.45115160735375e-23	hyper	True
chr10	114574891	-0.9287184679836524	0.0104684249091112	72.72727272727273	50.0	21.428571428571427	hypo	cg03098589	-0.85976717301146	7.298063568372643e-60	hypo	True
chr10	114575681	0.1667149767088607	0.0335062277858502	0.0	0.0	9.523809523809517	hyper	cg04923845	0.248239303615035	1.58497701476835e-08	hyper	True
chr10	114813758	-0.8162713402811719	0.0204690593383873	81.81818181818181	75.0	35.714285714285715	hypo	cg16310045	0.844429329069486	1.9660624888687901e-84	hyper	False
chr10	115311837	0.8879074913203818	0.0083884455638134	13.636363636363637	30.0	63.09523809523809	hyper	cg08404354	0.373336998236452	2.60380350057493e-10	hyper	True
chr10	115311953	0.7917730977046641	0.026099394043122	18.181818181818183	30.0	62.5	hyper	cg26163722	0.293554360596983	1.92242197371993e-11	hyper	True
chr10	115318141	0.807569056809242	0.0088547526312317	37.27272727272727	61.333333333333336	81.54761904761905	hyper	cg08165016	-0.317288301354675	1.3340426339059801e-14	hypo	False
chr10	115724898	-0.7611357237608474	0.0153507426741636	59.09090909090909	30.0	17.857142857142858	hypo	cg16923327	0.827322076062894	3.5946635551116205e-09	hyper	False
chr10	116116509	0.4173573189454889	0.0489574350019253	0.0	15.833333333333332	22.61904761904762	hyper	cg08280512	0.636002033325387	4.69868621615216e-40	hyper	True
chr10	116231830	-0.7121780938696496	0.0233332788892306	78.03030303030302	68.33333333333333	38.095238095238095	hypo	cg14547188	0.456946268994522	3.676704198895e-15	hyper	False
chr10	116282534	0.643154311600031	0.0435822001054032	37.87878787878788	28.333333333333332	75.35714285714286	hyper	cg12649038	0.620739649363079	1.31314964371594e-37	hyper	True
chr10	116287249	0.622007982943058	0.0100241549007048	7.575757575757573	10.83333333333333	42.857142857142854	hyper	cg14608903	1.28635210080862	1.8420087821453506e-74	hyper	True
chr10	116424135	0.7321781923029799	0.0263429383561339	37.57575757575757	48.333333333333336	78.57142857142857	hyper	cg27354918	0.261430726222604	5.381251067323491e-09	hyper	True
chr10	116580881	-0.7182783699751403	0.0392977606166255	81.81818181818181	55.0	42.857142857142854	hypo	cg12417938	0.402647347329079	8.54922025066137e-14	hyper	False
chr10	118885753	-0.8700470226378524	0.0129463470920869	68.18181818181819	30.0	21.428571428571427	hypo	cg00660106	-0.375923652882863	9.45671746639292e-23	hypo	True
chr10	120495050	1.1621479292347248	0.0001829714918313	7.575757575757573	25.0	72.61904761904762	hyper	cg23414568	0.556832294508353	1.75421193149169e-18	hyper	True
chr10	120935712	-1.0373189247661103	0.0010166755506413	93.1818181818182	70.0	35.714285714285715	hypo	cg07189782	-0.296149850821291	4.4464063973441e-09	hypo	True
chr10	123779210	0.6940456383543916	0.033614123363491	34.848484848484844	28.333333333333336	75.0	hyper	cg04406111	-0.227590653324537	1.9017514817845602e-09	hypo	False
chr10	123971173	-0.7875573017973664	0.029276289791235	81.81818181818181	50.0	39.285714285714285	hypo	cg21176795	0.404216421108969	2.66743233854386e-09	hyper	False
chr10	124247117	0.6537812257073665	0.0247466557044262	3.030303030303027	48.0	36.90476190476191	hyper	cg17723156	-0.335803681505128	6.96938142857916e-12	hypo	False
chr10	124300969	-0.5674292918421305	0.0215925848416829	36.36363636363637	25.833333333333332	4.761904761904757	hypo	cg14746775	-0.521778410319422	1.05443653626477e-20	hypo	True
chr10	125651726	-0.8101127812829538	0.017826240375034	78.7878787878788	45.0	35.11904761904762	hypo	cg26333393	-0.258833961180215	2.37638364118102e-11	hypo	True
chr10	126053180	-0.7218141988006156	0.0423284470112017	63.63636363636363	30.0	25.0	hypo	cg05933681	-0.575220724403968	7.75470377184246e-10	hypo	True
chr10	126290192	-0.9480683883692208	0.0083228436981328	81.81818181818181	70.0	28.571428571428573	hypo	cg04949429	-0.36551052291955	7.75216974143446e-12	hypo	True
chr10	126337739	-0.4794415514543393	0.0319636131732617	34.848484848484844	15.833333333333332	8.928571428571429	hypo	cg06081988	0.609508792649882	1.8827509685780702e-09	hyper	False
chr10	126782576	0.8492465058110632	0.0096840948684873	21.21212121212121	30.0	69.04761904761905	hyper	cg02900757	-0.664575581827583	4.690331860857471e-31	hypo	False
chr10	127373048	0.8103394369768947	0.0161205342913604	31.818181818181817	56.66666666666667	76.19047619047619	hyper	cg09355729	0.269408056143615	1.1790639168606502e-09	hyper	True
chr10	127836603	0.6707065777554658	0.0167855840665766	4.545454545454546	20.0	41.666666666666664	hyper	cg01368217	0.736751635090752	2.6220506490112505e-45	hyper	True
chr10	128776220	-0.9918582684385696	0.0026827983506619	100.0	60.0	46.42857142857143	hypo	cg09556902	0.42945068473607	4.77278362876428e-24	hyper	False
chr10	129046280	0.7437674217280178	0.035758717304151	36.36363636363637	40.0	78.57142857142857	hyper	cg09720734	-0.615380494738657	3.28222374063379e-10	hypo	False
chr10	129208406	-0.8647238517687307	0.0005244816387255	65.15151515151517	22.5	19.047619047619044	hypo	cg11682398	-0.866465343979093	1.07065492051399e-26	hypo	True
chr10	129978344	0.6814461721220749	0.0184276259326044	48.18181818181818	81.66666666666667	84.52380952380953	hyper	cg12377401	-0.252890080884848	2.82130483456131e-10	hypo	False
chr10	130230059	0.8391570894922159	0.0202377397419372	27.272727272727273	30.0	75.0	hyper	cg01247987	-0.253333432837292	5.812443377911e-11	hypo	False
chr10	130492994	-0.8539220889832121	0.0158970867150202	77.27272727272727	30.0	32.142857142857146	hypo	cg17429075	0.470250302334001	1.49916441158783e-09	hyper	False
chr10	131695114	-0.6125920578290631	0.0400358084333335	40.90909090909091	25.0	7.142857142857143	hypo	cg00179795	-0.221265223179601	2.55581487413467e-08	hypo	True
chr10	132889402	-0.7244175013424491	0.0336172896662585	54.54545454545455	40.0	14.285714285714286	hypo	cg26025960	0.309309752310113	6.62686696785456e-15	hyper	False
chr10	134050027	-0.8081894458229426	0.0215540281247816	72.72727272727273	46.66666666666667	28.571428571428573	hypo	cg06078467	-0.668885715457193	1.22728802116456e-44	hypo	True
chr10	134170262	0.7308674748043053	0.0283281433116509	9.090909090909092	20.0	50.0	hyper	cg15537056	-1.0907856138213	3.32217306959059e-89	hypo	False
chr10	134222581	-0.9287184679836524	0.0104684249091112	72.72727272727273	50.0	21.428571428571427	hypo	cg11562836	-0.42909193946174	9.565144241025301e-10	hypo	True
chr10	134303310	0.8634934351444806	0.0067572940329309	22.727272727272727	61.66666666666667	69.04761904761905	hyper	cg08554440	-0.250987959614678	1.6828303763881e-10	hypo	False
chr10	134386090	-0.4218127223006665	0.0235887339689361	22.727272727272727	5.0	0.0	hypo	cg01347113	0.440339684128121	9.733301819175152e-15	hyper	False
chr10	134794563	0.7238994311848702	0.0354962694919101	34.84848484848485	35.0	76.19047619047619	hyper	cg01940492	0.473781331081285	7.325460628119049e-22	hyper	True
chr10	134795548	-0.7298572379970267	0.0123739040751426	53.7878787878788	10.0	15.476190476190478	hypo	cg16903885	-0.534262208421969	3.22589394463909e-33	hypo	True
chr10	134844217	-0.6815601475567421	0.0495203464640054	77.27272727272727	65.0	39.285714285714285	hypo	cg23057009	-0.313520625019488	2.24777618620308e-14	hypo	True
chr10	134853084	-0.7746573548736542	0.0186028770686405	59.09090909090909	20.0	17.857142857142858	hypo	cg07488327	-0.337294326545013	2.57282117510091e-17	hypo	True
chr10	134859973	0.6950817786695491	0.0487316506394022	22.727272727272727	45.0	60.714285714285715	hyper	cg07039130	-0.357780764593883	8.27608709585988e-14	hypo	False
chr10	135015587	-0.5848882561525363	0.0380860113550171	36.36363636363637	28.333333333333332	3.5714285714285716	hypo	cg10217713	-0.412382549015547	4.3322169979139814e-19	hypo	True
chr11	313267	-0.7946678147101356	0.0242231515584119	72.72727272727273	56.66666666666667	28.571428571428573	hypo	cg09026253	0.640519027465274	1.72834546547202e-23	hyper	False
chr11	316247	0.520427376795793	0.0477860212587945	0.0	15.0	28.571428571428573	hyper	cg08000731	-0.30210512325918	3.7704971810110096e-11	hypo	False
chr11	331179	-0.7139498938085692	0.0453610276277272	79.54545454545455	45.0	41.42857142857143	hypo	cg04537282	-0.389255790230587	1.7650615224755398e-11	hypo	True
chr11	379455	0.9783366373257631	0.0023422500028847	0.0	30.0	53.57142857142857	hyper	cg04663285	-0.296310043759324	6.900910595471841e-15	hypo	False
chr11	457304	0.511309342022406	0.0443049495686281	4.545454545454546	10.0	33.333333333333336	hyper	cg24420089	0.456640239790087	2.58406771838244e-21	hyper	True
chr11	537737	-0.5511489371402162	0.0124293933894125	30.3030303030303	15.0	0.0	hypo	cg07554011	0.243031536085391	1.58820370907203e-08	hyper	False
chr11	579198	-0.7940072752592228	0.0247792381501857	68.18181818181819	40.0	25.0	hypo	cg25535316	0.27776170491345	2.82598652258673e-08	hyper	False
chr11	691457	-0.7250391855315437	0.0486106838903079	81.81818181818181	50.0	42.857142857142854	hypo	cg03608093	-0.443693353335454	7.11037135806925e-24	hypo	True
chr11	795307	-0.6586743983456983	0.017110276402937	36.36363636363637	20.0	0.0	hypo	cg18963913	0.574012231910342	8.74334250234561e-29	hyper	False
chr11	822402	-0.5635955726760473	0.0477721898157235	40.90909090909091	15.0	10.714285714285714	hypo	cg06072036	1.1549684523876	6.01662325830097e-25	hyper	False
chr11	1025969	-0.8560073213674668	0.013960418753971	78.7878787878788	65.0	30.952380952380953	hypo	cg24027068	0.259299050658254	8.84434326154873e-09	hyper	False
chr11	1258546	-0.8113755772920522	0.0171036339604469	63.63636363636363	10.0	21.428571428571427	hypo	cg07497941	0.30765096918475	2.8667608829651097e-13	hyper	False
chr11	1325784	0.9670491837675148	0.0049590161631074	13.636363636363637	50.0	66.07142857142857	hyper	cg26016267	0.49726564906076	1.8920541274939e-21	hyper	True
chr11	1325852	0.7579107370299192	0.0306248203913861	9.090909090909092	40.0	50.0	hyper	cg12424898	0.419019689134209	2.03004803114959e-24	hyper	True
chr11	1673766	1.1128924090029195	0.001050159444339	27.272727272727273	47.5	89.28571428571429	hyper	cg10290988	-0.341236531012663	2.0462212053968e-16	hypo	False
chr11	1848725	-0.6654352139021017	0.0431378446070366	86.36363636363636	65.0	50.0	hypo	cg12396465	0.672274763488035	8.713484199799229e-33	hyper	False
chr11	1871101	-1.0537547005152983	0.0029401463632368	72.72727272727273	50.0	14.285714285714286	hypo	cg00259742	-0.436794997644807	1.06756718328272e-19	hypo	True
chr11	1940611	0.6387027937710353	0.0211300604522972	0.0	10.0	35.714285714285715	hyper	cg26355894	0.284339050734517	2.0197257917686003e-10	hyper	True
chr11	1940624	0.7173458436914983	0.0259443026592413	9.090909090909092	10.0	50.0	hyper	cg27570326	0.386644773917026	1.9051967106967e-18	hyper	True
chr11	2124081	-0.5007666143156771	0.0332707811194266	27.272727272727273	10.0	0.0	hypo	cg06723541	0.873627939269703	6.54612944909779e-37	hyper	False
chr11	2168625	-0.8764969960997087	0.0036967463309722	54.54545454545455	20.0	7.142857142857143	hypo	cg19642877	0.220756496819954	2.25646581163954e-08	hyper	False
chr11	2295191	0.6780243187312667	0.0216382139331659	4.545454545454546	10.0	42.857142857142854	hyper	cg03231447	-0.250910382209001	1.58252445853553e-08	hypo	False
chr11	2402391	-0.4000019686665986	0.0213343437923977	21.21212121212121	0.0	0.0	hypo	cg10504000	-0.84839842670829	6.05418497422654e-33	hypo	True
chr11	2465103	0.6777134766367194	0.0483306178518626	18.181818181818183	15.0	57.142857142857146	hyper	cg10678459	0.309531863196414	2.0930526995190497e-11	hyper	True
chr11	2775022	-0.9096793896926316	0.007650295103162	77.27272727272727	35.0	28.571428571428573	hypo	cg25356736	-0.668518122491515	5.98291052329433e-37	hypo	True
chr11	2920265	-0.6879518381258707	0.0478508817389096	72.72727272727273	20.0	37.5	hypo	cg16587707	-0.229277916638758	1.24722797968988e-08	hypo	True
chr11	2920350	-0.8015400153504186	0.0203731578879534	81.81818181818181	15.0	41.1904761904762	hypo	cg02462487	-0.424858456524077	2.2430976239471802e-23	hypo	True
chr11	3050521	-0.7154030806005779	0.0299313513746548	87.87878787878789	80.0	47.61904761904763	hypo	cg18189915	-1.12860555851597	3.71997861845481e-70	hypo	True
chr11	3073441	-0.5612383534590638	0.0335877793902654	36.36363636363637	15.0	5.95238095238095	hypo	cg17004353	0.276760633450156	1.23205860158844e-11	hyper	False
chr11	3121590	-0.7531962985959519	0.0359709366769564	81.81818181818181	60.0	40.47619047619048	hypo	cg05431723	-0.577268468288676	6.83687577279353e-30	hypo	True
chr11	3173907	0.8113755772920525	0.0171036339604469	36.36363636363637	90.0	78.57142857142857	hyper	cg13200188	-0.436157568208811	2.01401644117262e-19	hypo	False
chr11	3253581	-0.6988636908198744	0.0228783828381886	45.45454545454545	40.0	5.95238095238095	hypo	cg13016308	0.287239172459314	3.80763086081274e-10	hyper	False
chr11	3980498	0.760701840003875	0.0197751711902763	22.727272727272727	55.0	63.6904761904762	hyper	cg18330932	0.232436933510826	4.1225390797033e-09	hyper	True
chr11	5249270	-0.8165821823757192	0.004894957503586	45.45454545454545	30.0	0.0	hypo	cg07570010	0.387547911085474	1.00041474058611e-14	hyper	False
chr11	6375363	-0.6572600668155081	0.0233389676540577	43.63636363636363	30.0	7.142857142857143	hypo	cg13746738	-0.430701619879136	7.64268807629606e-20	hypo	True
chr11	6425839	0.7553074344880858	0.0226373625375067	0.0	50.0	39.285714285714285	hyper	cg21139291	-0.653662111523581	1.3333346930930599e-12	hypo	False
chr11	6426029	-0.8764969960997087	0.0054755847513641	54.54545454545455	20.0	7.142857142857143	hypo	cg06497574	-1.03499296915523	6.70065780336143e-45	hypo	True
chr11	6598119	0.82389992335152	0.0028206365057641	4.545454545454546	10.0	51.19047619047618	hyper	cg15511120	1.97131801129839	1.56316168025196e-41	hyper	True
chr11	6659735	-0.7370066061716144	0.0434655948469507	63.63636363636363	65.0	21.428571428571427	hypo	cg04893606	0.367918272531484	1.36823443526875e-08	hyper	False
chr11	7519636	-0.5245201310406656	0.0365671865623827	31.818181818181817	25.0	2.3809523809523787	hypo	cg19030331	0.993585990147781	4.20630705822723e-36	hyper	False
chr11	8385712	-0.6328745044982735	0.0105687116859651	40.90909090909091	10.0	7.142857142857143	hypo	cg12165551	0.793893129498631	8.56750515045166e-11	hyper	False
chr11	8827626	-0.7118283965132842	0.0154416092899999	45.45454545454545	15.0	7.142857142857143	hypo	cg00498804	-0.543639299505485	5.6737685041852694e-30	hypo	True
chr11	9236966	-0.6168920401369672	0.0448408791563603	48.48484848484848	35.0	14.285714285714286	hypo	cg16106997	-0.44368516251782	1.59097842471402e-16	hypo	True
chr11	9597577	0.3167584557468355	0.0366653274369717	0.0	0.0	18.095238095238095	hyper	cg06136199	0.501723224840626	6.47368165873357e-25	hyper	True
chr11	10510821	1.3038271655785894	7.517753501558015e-05	27.272727272727273	50.0	100.0	hyper	cg15829166	-0.411370512550295	6.88148823765307e-11	hypo	False
chr11	10621492	-0.6970219514096818	0.0318103741797702	68.18181818181819	34.66666666666667	30.952380952380953	hypo	cg07054804	-0.237965486730879	4.23801751303251e-09	hypo	True
chr11	11543098	-0.5975395294006107	0.0476943153260124	85.60606060606061	43.0	54.761904761904766	hypo	cg15094908	0.395647974265637	4.5407702546372195e-18	hyper	False
chr11	12455524	-0.7070103440478013	0.0407901976718105	81.81818181818181	63.33333333333333	42.857142857142854	hypo	cg12592297	0.416497441428702	9.52843984167318e-18	hyper	False
chr11	12524857	-0.6948356953446991	0.0453423576295139	90.9090909090909	45.0	54.761904761904766	hypo	cg20358069	0.322410843832088	1.94708744451397e-08	hyper	False
chr11	12989894	0.9087468634089896	0.0068700473182274	13.636363636363637	30.0	64.28571428571429	hyper	cg00770863	-0.376746197463679	2.38553935430302e-13	hypo	False
chr11	13156713	0.743417724371652	0.0195653710787541	27.272727272727273	51.66666666666667	67.85714285714286	hyper	cg09550842	0.530644886093615	2.83045386396732e-24	hyper	True
chr11	13992410	-0.774346512779107	0.0278725419869905	70.45454545454545	40.0	28.571428571428573	hypo	cg18328891	0.313977568533697	6.00838985264099e-14	hyper	False
chr11	14259494	-0.8245021799097054	0.0124459740446937	92.42424242424244	55.0	48.214285714285715	hypo	cg01631657	-0.603045860023185	1.47325722831564e-13	hypo	True
chr11	15692519	-0.5040952150781212	0.045274337966194	33.333333333333336	15.0	5.95238095238095	hypo	cg11966998	-0.281069480991186	1.272017394279e-11	hypo	True
chr11	16302064	0.7916694836731482	0.0134737789407309	22.727272727272727	31.666666666666668	67.26190476190474	hyper	cg05722568	0.975168804779519	2.2161602281522e-87	hyper	True
chr11	16757705	0.7467074698722773	0.0204340615823231	31.818181818181817	86.66666666666667	70.23809523809523	hyper	cg02488422	-0.35545784285316	3.1970394994477904e-14	hypo	False
chr11	17104246	-0.5821619119482777	0.0208942805013803	43.93939393939394	5.0	13.690476190476192	hypo	cg19014318	1.28578201677688	4.9444484287043e-25	hyper	False
chr11	17436130	-0.5961562820798755	0.0336802780800607	36.36363636363637	20.0	3.5714285714285716	hypo	cg27136634	0.593571201904341	1.1350965758361e-40	hyper	False
chr11	17602053	-0.9193543498854156	0.0069632466704228	81.81818181818181	45.0	32.142857142857146	hypo	cg03015592	-0.407842172890526	1.8230711749279506e-15	hypo	True
chr11	17786457	-0.6924784761277154	0.0441586795662926	61.36363636363637	20.0	25.0	hypo	cg00662943	-0.462361938937424	1.0359905818201102e-15	hypo	True
chr11	18597101	0.977261641748787	0.0046129666045297	22.727272727272727	53.33333333333333	76.19047619047619	hyper	cg10049638	0.395551639162717	3.56474774032613e-13	hyper	True
chr11	18611549	0.6922259169258959	0.0221256907915399	36.36363636363637	25.0	76.78571428571429	hyper	cg25976340	-0.394845124674311	1.80022495267847e-12	hypo	False
chr11	19049726	-0.8372531816631138	0.0210010086053964	63.63636363636363	83.33333333333333	14.285714285714286	hypo	cg23763649	0.266272014801322	4.61533627796555e-09	hyper	False
chr11	19185400	0.6308281273758372	0.0278109281110692	0.0	35.0	33.333333333333336	hyper	cg08786399	0.381482663680187	9.24493878364885e-17	hyper	True
chr11	20481627	0.896441401991099	0.0008231198378152	10.6060606060606	23.333333333333332	60.833333333333336	hyper	cg22169659	0.491321354018043	1.53790074967594e-22	hyper	True
chr11	21536028	0.7417858033752789	0.0078092283717149	50.0	90.0	89.28571428571429	hyper	cg26434275	0.251232809487325	7.8703726255838e-11	hyper	True
chr11	22580217	-0.6408333572940781	0.0376949202362462	56.81818181818182	33.33333333333333	22.02380952380952	hypo	cg00541318	0.263138003961153	8.724591199772771e-10	hyper	False
chr11	22696443	-0.6719188619242007	0.0294688074943767	87.87878787878789	87.5	49.52380952380952	hypo	cg14001426	0.390756811536542	4.40558127828047e-15	hyper	False
chr11	23134523	0.7405498359993407	0.0140752422471405	22.727272727272727	63.21428571428572	61.904761904761905	hyper	cg14480266	0.523252925453501	3.07234987202462e-20	hyper	True
chr11	26986089	-1.0592319972563002	6.0540214838611134e-05	72.72727272727273	16.666666666666668	16.547619047619044	hypo	cg25169733	0.408230231631921	4.6365422055964e-18	hyper	False
chr11	30005291	-1.0234994033126958	0.0015130313713878	87.87878787878789	52.5	32.142857142857146	hypo	cg03191894	0.433345920296453	1.20205117877061e-17	hyper	False
chr11	30446937	0.6489605828910955	0.0443859324796855	45.45454545454545	96.66666666666669	78.57142857142857	hyper	cg25376207	0.376776233780626	5.45439765179578e-17	hyper	True
chr11	30447089	0.5978011548301881	0.0314265774447846	49.24242424242425	80.83333333333334	80.95238095238095	hyper	cg04813376	0.700325625191411	2.2892252951077703e-61	hyper	True
chr11	30490625	-0.5679991690154673	0.0203727493925385	36.36363636363637	10.0	5.95238095238095	hypo	cg15345285	0.240582621547104	2.14306720508931e-08	hyper	False
chr11	32449450	0.5001449301265826	0.0335062277858503	0.0	0.0	28.571428571428573	hyper	cg04096767	-0.384825547987573	6.606825033674809e-22	hypo	False
chr11	32451777	-0.6332889606243367	0.0103448668363265	42.42424242424243	0.0	9.523809523809522	hypo	cg08787968	-0.447199759878091	3.26778030415955e-29	hypo	True
chr11	32453715	0.7806721494031442	0.0115548050256394	25.75757575757575	73.5	66.66666666666667	hyper	cg02838895	-0.376360526601923	1.46383322658421e-22	hypo	False
chr11	32895657	1.0646795049632414	0.00033314013488	37.878787878787875	44.16666666666667	98.21428571428572	hyper	cg13747878	0.247110640174847	2.70534501150756e-08	hyper	True
chr11	33334443	-0.5777259362240094	0.0380552747764733	84.84848484848486	62.5	53.57142857142858	hypo	cg26400421	0.294205789635047	2.67307502947107e-12	hyper	False
chr11	33562503	-0.9038899556816884	0.0083857945375075	78.7878787878788	45.0	29.761904761904763	hypo	cg04036920	-1.0390838674395	9.18937591983509e-35	hypo	True
chr11	33901181	0.6437280742995496	0.0489276071223528	27.272727272727273	55.0	61.90476190476191	hyper	cg11581285	0.325217866352707	6.65707292614121e-18	hyper	True
chr11	33992589	-0.7828428633633994	0.024072753384723	72.72727272727273	50.0	29.761904761904763	hypo	cg03856434	0.29805077943601	1.3826696917254298e-12	hyper	False
chr11	35120604	-0.6767226674603501	0.0267700540173079	50.0	35.0	12.5	hypo	cg03246353	-1.06032604932	2.63022594658882e-17	hypo	True
chr11	35355993	-0.6936959409980258	0.0224814462503272	90.9090909090909	76.66666666666667	52.38095238095239	hypo	cg10443999	-0.604581527597139	2.56704772453811e-24	hypo	True
chr11	35380439	-0.8089535993053714	0.0134231674033604	81.81818181818181	65.0	36.904761904761905	hypo	cg11108080	-0.617111177369771	2.26055493803657e-39	hypo	True
chr11	36058725	-0.6947320813131834	0.0124011490947866	53.030303030303024	10.0	16.666666666666664	hypo	cg15208139	-1.13125341747003	2.2713482392578094e-77	hypo	True
chr11	36383466	-0.342858830285656	0.0188872292114023	18.181818181818183	0.0	0.0	hypo	cg08026078	0.502743591830626	8.193351193667371e-20	hyper	False
chr11	36490814	-0.6725068715530524	0.0302939816206952	50.0	15.0	14.285714285714286	hypo	cg14065976	-0.32136502285207	5.928837574749759e-11	hypo	True
chr11	43157899	-0.6593349377966111	0.0331162301224787	90.9090909090909	86.66666666666667	53.57142857142857	hypo	cg06094436	0.346230155485601	2.18416803388838e-13	hyper	False
chr11	43598761	-0.42857353785707	0.0161636022267264	22.727272727272727	0.0	0.0	hypo	cg11408986	0.607684356509018	2.84913450540436e-45	hyper	False
chr11	44578725	-0.6839173667737258	0.0394770401415757	81.81818181818181	65.0	44.04761904761905	hypo	cg06169291	0.456435218150868	5.60394410036213e-16	hyper	False
chr11	44629743	-0.6712635031748632	0.0446222636567966	45.45454545454545	45.0	7.142857142857143	hypo	cg02184042	0.365818022645356	4.08670812143913e-15	hyper	False
chr11	44638520	-0.5921153348507606	0.0255113133616745	48.48484848484848	22.5	16.666666666666664	hypo	cg21957813	-0.381573769186766	2.6854418094595997e-12	hypo	True
chr11	44992815	-0.8113755772920526	0.0061765876997396	63.63636363636363	10.0	21.428571428571427	hypo	cg05121049	-0.553244778159742	4.94326769402384e-20	hypo	True
chr11	45255208	-0.5142882454284842	0.0117784391011029	27.272727272727273	0.0	0.0	hypo	cg25879409	-0.35767144277712	2.41517876757715e-14	hypo	True
chr11	45275443	-0.6721960294585051	0.0081296569600113	36.36363636363637	10.0	0.0	hypo	cg22400280	-0.226449108569687	2.99607222307126e-08	hypo	True
chr11	45393309	-0.5142882454284842	0.0117784391011029	27.272727272727273	0.0	0.0	hypo	cg01681362	0.448331490260068	6.2737518114814405e-09	hyper	False
chr11	45689077	-0.5185882277363881	0.0355157421242509	34.848484848484844	10.0	7.142857142857143	hypo	cg04255207	-0.362240007447738	9.69199833712545e-16	hypo	True
chr11	45825469	0.5529880861996213	0.0382382826646194	4.545454545454546	10.0	35.714285714285715	hyper	cg27363529	0.941704922224278	1.8796678963581302e-47	hyper	True
chr11	46942432	0.7263214091715514	0.0279037074217923	19.6969696969697	56.66666666666667	58.333333333333336	hyper	cg18879828	0.413024459027255	5.923235448632e-10	hyper	True
chr11	47176340	-0.6946284672816675	0.044697996535151	65.15151515151516	25.0	28.571428571428573	hypo	cg24054960	0.505282857694055	1.90518193563618e-29	hyper	False
chr11	47346161	-0.8635970491759966	0.0185292832063646	81.81818181818181	40.0	35.714285714285715	hypo	cg07637188	0.415771336131021	4.39058394876911e-16	hyper	False
chr11	47401027	0.916751047343582	0.0100802172568712	9.090909090909092	65.0	57.142857142857146	hyper	cg04692506	0.445238632437253	2.1803522000987598e-11	hyper	True
chr11	47430791	-0.4517701291626613	0.0338135411914507	27.272727272727273	0.0	3.5714285714285716	hypo	cg05778943	-0.812506858519777	1.0556079653585399e-36	hypo	True
chr11	47546137	-0.7946678147101356	0.0196147090221692	72.72727272727273	56.66666666666667	28.571428571428573	hypo	cg24960526	1.31730758824615	7.709362954065299e-84	hyper	False
chr11	48011604	0.7408532770916368	0.0292438920476576	40.90909090909091	55.0	82.14285714285714	hyper	cg16549335	-0.32369820220778	5.8446502802986706e-15	hypo	False
chr11	48040772	-0.7228891943775917	0.0212163544841358	53.03030303030303	20.0	14.285714285714286	hypo	cg22976120	-0.397929412089872	7.10299021719931e-13	hypo	True
chr11	55681277	-0.8611880229432549	0.0034032357322941	83.33333333333334	47.50000000000001	36.90476190476191	hypo	cg16734913	-0.227501879047803	2.3907783282404703e-09	hypo	True
chr11	57170496	0.7082925676878086	0.0495306126971187	36.36363636363637	60.0	75.0	hyper	cg05188246	0.281147982194729	3.95309784642171e-12	hyper	True
chr11	57195187	0.6966100856344066	0.0472689444182023	29.545454545454547	33.33333333333333	69.04761904761905	hyper	cg00354381	0.530524301341921	1.91559371153722e-32	hyper	True
chr11	57295322	-0.7276424880733773	0.0463814675439734	72.72727272727273	60.0	32.142857142857146	hypo	cg27142162	-0.413471190338503	4.33749204915436e-12	hypo	True
